carrier_code,flight_date,flight_number,tail_number,origin_airport,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_minutes,actual_elapsed_minutes,departure_delay_minutes,wheels_off_time,taxi_out_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,is_cancelled
AA,2025-03-14,308.0,N902AN,MIA,SJU,21:05,21:02,155.0,139.0,-3.0,21:18,16.0,0.0,0.0,0.0,0.0,0.0,0
AA,2022-05-05,2355.0,N9022G,MIA,MSY,22:59,22:58,120.0,116.0,-1.0,23:09,11.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-02-13,1533.0,N833NN,MIA,CHS,21:50,21:44,105.0,106.0,-6.0,22:04,20.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-01-27,3072.0,N9017P,MIA,EGE,10:42,11:03,314.0,285.0,21.0,11:18,15.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-09-19,1551.0,N8009T,MIA,MEM,21:46,22:34,157.0,138.0,48.0,22:47,13.0,2.0,0.0,0.0,0.0,27.0,0
AA,2023-07-20,2323.0,N829NN,MIA,ORD,21:20,21:18,212.0,201.0,-2.0,21:35,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-02-06,1380.0,N822NN,MIA,PIT,19:35,19:31,170.0,157.0,-4.0,19:46,15.0,0.0,0.0,0.0,0.0,0.0,0
AA,2026-01-25,3255.0,N441UW,MIA,LAX,21:50,00:00,365.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
AA,2025-07-02,3008.0,N725UW,MIA,RDU,14:12,15:53,132.0,197.0,101.0,16:37,44.0,0.0,0.0,65.0,0.0,101.0,0
AA,2023-03-04,1714.0,N927NN,MIA,TPA,22:50,23:20,65.0,56.0,30.0,23:32,12.0,21.0,0.0,0.0,0.0,0.0,0
AA,2022-07-28,775.0,N973NN,MIA,CLT,13:15,13:11,125.0,120.0,-4.0,13:28,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2022-09-03,1454.0,N904AA,MIA,LAX,15:55,17:04,329.0,321.0,69.0,17:15,11.0,61.0,0.0,0.0,0.0,0.0,0
AA,2023-01-30,1790.0,N318SF,MIA,SJU,12:00,14:08,159.0,147.0,128.0,14:28,20.0,47.0,0.0,0.0,0.0,69.0,0
AA,2023-08-23,2567.0,N812AA,MIA,DFW,11:53,12:45,187.0,156.0,52.0,12:57,12.0,19.0,0.0,0.0,0.0,2.0,0
AA,2022-04-25,1077.0,N879NN,MIA,AUS,21:41,21:35,216.0,168.0,-6.0,21:48,13.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-10-28,2152.0,N9022G,MIA,JAX,17:04,17:00,80.0,77.0,-4.0,17:10,10.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-08-09,2765.0,N944NN,MIA,CLT,11:50,12:11,130.0,132.0,21.0,12:44,33.0,21.0,0.0,2.0,0.0,0.0,0
AA,2024-08-10,323.0,N703UW,MIA,BNA,16:18,17:05,143.0,120.0,47.0,17:13,8.0,24.0,0.0,0.0,0.0,0.0,0
AA,2025-03-14,1566.0,N304UF,MIA,RDU,21:40,00:42,135.0,114.0,182.0,00:53,11.0,126.0,0.0,0.0,0.0,35.0,0
AA,2024-08-31,1287.0,N758AN,MIA,DFW,12:29,12:29,205.0,214.0,0.0,13:14,45.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-09-11,2982.0,N304UF,MIA,PHX,17:38,18:48,289.0,275.0,70.0,19:12,24.0,0.0,56.0,0.0,0.0,0.0,0
AA,2022-10-29,2424.0,N992AN,MIA,BWI,21:18,21:18,161.0,153.0,0.0,21:41,23.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-06-08,983.0,N930AN,MIA,RIC,21:31,22:41,146.0,148.0,70.0,22:53,12.0,38.0,0.0,2.0,0.0,32.0,0
AA,2025-07-07,1436.0,N447AN,MIA,CLT,06:17,06:09,128.0,131.0,-8.0,06:32,23.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-12-19,2842.0,N974AN,MIA,TPA,08:54,08:48,76.0,64.0,-6.0,09:05,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-05-27,824.0,N954XV,MIA,AUS,14:59,16:57,189.0,171.0,118.0,17:11,14.0,17.0,0.0,0.0,0.0,83.0,0
AA,2025-08-12,2828.0,N467AL,MIA,DFW,17:55,17:54,185.0,212.0,-1.0,18:09,15.0,0.0,0.0,26.0,0.0,0.0,0
AA,2025-06-15,2230.0,N867NN,MIA,IAH,22:12,01:24,166.0,182.0,192.0,01:36,12.0,0.0,0.0,16.0,0.0,192.0,0
AA,2026-01-09,1596.0,N893NN,MIA,CLT,20:29,20:21,138.0,136.0,-8.0,20:46,25.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-12-29,3030.0,N862NN,MIA,JFK,08:29,08:39,186.0,175.0,10.0,08:57,18.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-06-29,836.0,N12028,MIA,JAX,17:12,17:09,80.0,135.0,-3.0,17:32,23.0,0.0,0.0,52.0,0.0,0.0,0
AA,2024-11-28,761.0,N339TP,MIA,JFK,14:27,14:25,183.0,155.0,-2.0,14:39,14.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-04-25,2842.0,N933NN,MIA,TPA,17:05,17:03,68.0,59.0,-2.0,17:17,14.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-05-16,1801.0,N327SK,MIA,EWR,08:55,08:52,184.0,225.0,-3.0,09:32,40.0,0.0,0.0,38.0,0.0,0.0,0
AA,2024-07-26,2541.0,N986NN,MIA,IAH,21:02,21:40,178.0,145.0,38.0,21:51,11.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-12-06,314.0,N328RR,MIA,LAX,15:52,15:45,354.0,343.0,-7.0,16:10,25.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-06-13,814.0,N323RM,MIA,DCA,10:01,10:03,167.0,145.0,2.0,10:22,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2022-05-17,1642.0,N328RR,MIA,ORD,06:25,06:23,208.0,214.0,-2.0,06:51,28.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-05-11,2247.0,N958XV,MIA,BOS,08:45,09:01,211.0,207.0,16.0,09:31,30.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-03-20,1046.0,N757UW,MIA,ATL,08:41,08:44,122.0,104.0,3.0,08:57,13.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-01-03,2680.0,N957XV,MIA,SAN,18:20,18:34,348.0,334.0,14.0,19:05,31.0,0.0,0.0,0.0,0.0,0.0,0
AA,2022-09-20,1712.0,N831NN,MIA,MCO,08:42,08:36,73.0,59.0,-6.0,08:55,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-06-05,1606.0,N125AA,MIA,DCA,12:15,12:09,159.0,144.0,-6.0,12:28,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2022-02-24,344.0,N774AN,MIA,LAX,10:49,11:05,341.0,337.0,16.0,11:28,23.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-10-15,2552.0,N919NN,MIA,MSY,22:54,22:52,125.0,105.0,-2.0,23:02,10.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-02-25,2575.0,N467AL,MIA,DFW,07:00,06:56,199.0,201.0,-4.0,07:06,10.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-11-30,1117.0,N887NN,MIA,LGA,14:20,14:27,180.0,164.0,7.0,14:37,10.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-10-30,1222.0,N320TF,MIA,IND,21:03,20:58,173.0,162.0,-5.0,21:21,23.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-11-25,647.0,N810NN,MIA,SDF,21:10,21:02,164.0,150.0,-8.0,21:22,20.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-01-22,2447.0,N418AN,MIA,SFO,17:45,17:46,390.0,363.0,1.0,17:59,13.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-02-15,2426.0,N338RS,MIA,SFO,20:10,20:24,397.0,391.0,14.0,20:47,23.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-07-25,1445.0,N935NN,MIA,ORF,21:15,22:42,155.0,135.0,87.0,23:01,19.0,67.0,0.0,0.0,0.0,0.0,0
AA,2024-03-31,1646.0,N444UW,MIA,DFW,16:05,16:01,206.0,204.0,-4.0,16:20,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-11-13,1983.0,N408AN,MIA,PHX,07:23,07:21,301.0,296.0,-2.0,07:33,12.0,0.0,0.0,0.0,0.0,0.0,0
AA,2026-02-07,1136.0,N974UY,MIA,PHX,13:49,15:12,317.0,306.0,83.0,15:32,20.0,7.0,0.0,0.0,0.0,65.0,0
AA,2023-01-25,2392.0,N921AN,MIA,JFK,07:38,07:54,172.0,174.0,16.0,08:22,28.0,16.0,0.0,2.0,0.0,0.0,0
AA,2023-01-15,1150.0,N336RU,MIA,DCA,17:08,17:38,155.0,146.0,30.0,17:55,17.0,21.0,0.0,0.0,0.0,0.0,0
AA,2024-03-20,2286.0,N407AN,MIA,LAX,08:52,08:49,369.0,376.0,-3.0,09:05,16.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-05-23,2987.0,N989AU,MIA,PHL,07:00,06:51,170.0,170.0,-9.0,07:08,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-10-20,1159.0,N328RR,MIA,ORD,16:21,16:12,202.0,225.0,-9.0,16:25,13.0,0.0,0.0,0.0,0.0,0.0,0
AA,2026-01-12,2990.0,N932AN,MIA,BWI,21:19,21:18,160.0,151.0,-1.0,21:37,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-08-27,2807.0,N866NN,MIA,TPA,17:43,17:38,67.0,60.0,-5.0,17:55,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-03-27,795.0,N341RW,MIA,TPA,08:34,08:30,68.0,64.0,-4.0,08:49,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-07-01,1468.0,N814NN,MIA,SAT,21:56,22:17,183.0,170.0,21.0,22:32,15.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-09-28,1391.0,N315SD,MIA,STT,13:24,13:32,165.0,156.0,8.0,13:45,13.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-11-02,1821.0,N302SS,MIA,BWI,21:30,21:40,149.0,139.0,10.0,22:03,23.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-04-21,1524.0,N306SW,MIA,MCO,20:09,20:29,78.0,65.0,20.0,20:48,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-12-21,2518.0,N702UW,MIA,CHS,17:34,21:46,112.0,116.0,252.0,22:21,35.0,92.0,0.0,4.0,0.0,160.0,0
AA,2026-02-02,2123.0,N582UW,MIA,LGA,07:05,07:17,175.0,187.0,12.0,07:38,21.0,12.0,0.0,12.0,0.0,0.0,0
AA,2025-03-25,2065.0,N723UW,MIA,IAH,09:00,08:58,180.0,164.0,-2.0,09:17,19.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-04-25,1700.0,N724UW,MIA,MCO,11:40,11:40,68.0,80.0,0.0,12:06,26.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-11-19,2518.0,N920NN,MIA,IND,20:40,20:39,171.0,172.0,-1.0,20:56,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-02-08,1454.0,N444UW,MIA,PHX,13:45,13:44,311.0,345.0,-1.0,14:03,19.0,0.0,0.0,33.0,0.0,0.0,0
AA,2025-10-19,2884.0,N834AW,MIA,JAX,17:41,18:48,77.0,77.0,67.0,19:11,23.0,20.0,0.0,0.0,0.0,47.0,0
AA,2023-09-10,835.0,N141NN,MIA,LAS,19:45,19:44,327.0,321.0,-1.0,20:14,30.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-10-15,2490.0,N314RH,MIA,STT,10:30,10:23,183.0,173.0,-7.0,10:54,31.0,0.0,0.0,0.0,0.0,0.0,0
AA,2026-02-01,2010.0,N304RB,MIA,BNA,13:16,14:08,151.0,149.0,52.0,14:28,20.0,6.0,0.0,0.0,0.0,44.0,0
AA,2025-07-12,1919.0,N575UW,MIA,DFW,11:11,11:32,191.0,178.0,21.0,11:49,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2024-12-07,457.0,N315SD,MIA,PHX,21:47,21:41,318.0,286.0,-6.0,21:59,18.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-04-16,491.0,N845NN,MIA,DCA,06:30,06:25,150.0,150.0,-5.0,06:42,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2023-04-05,435.0,N907NN,MIA,CLT,10:00,09:57,128.0,127.0,-3.0,10:19,22.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-03-03,1639.0,N308TB,MIA,DEN,20:03,20:18,303.0,281.0,15.0,20:36,18.0,0.0,0.0,0.0,0.0,0.0,0
AA,2022-02-19,2329.0,N122NN,MIA,PHL,21:10,21:24,167.0,155.0,14.0,21:41,17.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-05-24,2507.0,N848NN,MIA,TPA,16:56,16:53,63.0,125.0,-3.0,18:04,71.0,0.0,0.0,59.0,0.0,0.0,0
AA,2024-08-29,1451.0,N838NN,MIA,IAH,15:30,16:23,166.0,173.0,53.0,16:54,31.0,0.0,3.0,7.0,0.0,50.0,0
AA,2023-01-21,619.0,N341RW,MIA,SLC,09:02,09:12,334.0,312.0,10.0,09:30,18.0,0.0,0.0,0.0,0.0,0.0,0
AA,2025-08-13,475.0,N443AA,MIA,BOS,12:46,14:24,211.0,199.0,98.0,14:43,19.0,0.0,0.0,86.0,0.0,0.0,0
AA,2025-03-16,2290.0,N982VJ,MIA,LAX,18:55,18:55,364.0,393.0,0.0,19:43,48.0,0.0,0.0,29.0,0.0,0.0,0
B6,2024-08-30,2718.0,N267JB,JFK,BOS,08:00,07:58,79.0,100.0,-2.0,08:55,57.0,0.0,0.0,19.0,0.0,0.0,0
B6,2023-06-12,225.0,N646JB,JFK,TPA,17:30,17:35,184.0,227.0,5.0,18:37,62.0,5.0,0.0,43.0,0.0,0.0,0
B6,2024-06-14,1.0,N629JB,JFK,FLL,09:25,09:24,181.0,173.0,-1.0,09:41,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-06-03,263.0,N987JT,JFK,SEA,19:30,20:38,379.0,375.0,68.0,21:04,26.0,26.0,0.0,0.0,0.0,38.0,0
B6,2024-11-04,2473.0,N3156J,JFK,CHS,11:59,11:55,137.0,127.0,-4.0,12:16,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-02-23,355.0,N594JB,JFK,ONT,20:00,20:20,369.0,0.0,20.0,20:38,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-07,1419.0,N206JB,JFK,DTW,20:43,20:42,135.0,136.0,-1.0,21:15,33.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-10-18,2473.0,N2044J,JFK,CHS,15:43,16:04,138.0,110.0,21.0,16:22,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-04-07,383.0,N973JT,JFK,MCO,10:45,11:06,171.0,165.0,21.0,11:24,18.0,15.0,0.0,0.0,0.0,0.0,0
B6,2025-11-13,601.0,N729JB,JFK,FLL,07:30,07:25,190.0,175.0,-5.0,07:46,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-11-12,1273.0,N3241J,JFK,CHS,20:10,20:00,137.0,132.0,-10.0,20:19,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-02-23,403.0,N971JT,JFK,SJU,20:59,20:52,244.0,225.0,-7.0,21:18,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2026-02-10,615.0,N978JB,JFK,SFO,17:30,17:18,410.0,429.0,-12.0,17:33,15.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-02-03,518.0,N231JB,JFK,BOS,06:30,06:20,73.0,61.0,-10.0,06:41,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-07-23,1083.0,N661JB,JFK,MCO,10:46,10:51,174.0,192.0,5.0,11:08,17.0,0.0,0.0,23.0,0.0,0.0,0
B6,2023-02-17,318.0,N265JB,JFK,BOS,21:45,22:19,71.0,80.0,34.0,22:49,30.0,29.0,0.0,9.0,0.0,5.0,0
B6,2026-01-16,1153.0,N618JB,JFK,PBI,06:30,06:24,184.0,170.0,-6.0,06:47,23.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-08-01,519.0,N3203J,JFK,ATL,06:03,05:59,141.0,130.0,-4.0,06:20,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-10-03,2.0,N265JB,JFK,BUF,20:30,20:34,91.0,91.0,4.0,21:07,33.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-03-30,503.0,N2039J,JFK,SJU,06:30,06:23,224.0,208.0,-7.0,06:40,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-03-03,1118.0,N348JB,JFK,BOS,15:45,15:38,79.0,59.0,-7.0,15:58,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-06-16,89.0,N967JT,JFK,SAN,20:54,22:46,360.0,352.0,112.0,23:13,27.0,15.0,0.0,0.0,0.0,89.0,0
B6,2023-05-15,725.0,N537JT,JFK,SAT,11:00,10:55,253.0,231.0,-5.0,11:15,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2026-02-27,1701.0,N595JB,JFK,FLL,20:30,20:29,198.0,201.0,-1.0,20:48,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-01-27,89.0,N978JB,JFK,SAN,21:00,20:52,378.0,373.0,-8.0,21:07,15.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-05-28,511.0,N986JB,JFK,LAS,10:29,10:16,340.0,323.0,-13.0,10:37,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-02-16,1186.0,N3125J,JFK,ROC,13:44,18:32,85.0,111.0,288.0,19:17,45.0,184.0,0.0,26.0,0.0,104.0,0
B6,2025-07-06,1318.0,N590JB,JFK,BOS,22:59,23:31,88.0,68.0,32.0,23:51,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-06-22,679.0,N3065J,JFK,MKE,14:30,14:24,156.0,136.0,-6.0,14:53,29.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-02-22,2725.0,N3085J,JFK,TPA,09:45,09:39,187.0,179.0,-6.0,09:57,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-12-01,2715.0,N987JT,JFK,LAX,20:30,20:35,404.0,359.0,5.0,20:54,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-10-07,2201.0,N531JL,JFK,FLL,13:40,13:40,188.0,183.0,0.0,14:07,27.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-02-17,65.0,N3077J,JFK,ABQ,20:00,00:30,310.0,298.0,270.0,00:45,15.0,204.0,0.0,0.0,0.0,54.0,0
B6,2023-08-30,403.0,N2084J,JFK,SJU,22:59,23:16,233.0,234.0,17.0,23:45,29.0,17.0,0.0,1.0,0.0,0.0,0
B6,2025-03-13,1083.0,N779JB,JFK,MCO,12:20,12:12,176.0,168.0,-8.0,12:25,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-05-22,775.0,N986JB,JFK,LAS,19:40,19:34,365.0,326.0,-6.0,20:01,27.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-06-28,618.0,N3157J,JFK,BOS,15:25,17:40,88.0,102.0,135.0,18:22,42.0,0.0,0.0,126.0,0.0,23.0,0
B6,2023-08-28,1903.0,N975JT,JFK,SJU,18:30,20:16,239.0,236.0,106.0,20:50,34.0,84.0,0.0,0.0,0.0,19.0,0
B6,2025-08-31,419.0,N563JB,JFK,ATL,13:50,14:30,159.0,140.0,40.0,14:49,19.0,13.0,0.0,0.0,0.0,8.0,0
B6,2025-11-16,2053.0,N643JB,JFK,PBI,19:29,20:04,180.0,174.0,35.0,20:31,27.0,17.0,0.0,0.0,0.0,12.0,0
B6,2023-04-02,953.0,N187JB,JFK,PBI,09:00,10:21,182.0,176.0,81.0,10:32,11.0,75.0,0.0,0.0,0.0,0.0,0
B6,2023-01-26,1601.0,N2017J,JFK,FLL,12:05,15:45,195.0,230.0,220.0,16:03,18.0,191.0,0.0,35.0,0.0,29.0,0
B6,2024-09-26,295.0,N591JB,JFK,AUS,08:29,08:28,246.0,301.0,-1.0,08:43,15.0,0.0,0.0,54.0,0.0,0.0,0
B6,2023-10-24,583.0,N948JB,JFK,MCO,06:30,06:22,154.0,149.0,-8.0,06:41,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-01-12,285.0,N334JB,JFK,RDU,10:55,10:52,108.0,92.0,-3.0,11:05,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-06-01,975.0,N571JB,JFK,MSY,14:00,14:02,204.0,212.0,2.0,14:39,37.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-05-16,677.0,N3169J,JFK,JAX,08:05,08:09,155.0,154.0,4.0,08:47,38.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-07-06,75.0,N3194J,JFK,MSY,08:00,08:23,193.0,242.0,23.0,09:37,74.0,8.0,0.0,49.0,0.0,15.0,0
B6,2025-05-03,1318.0,N3221J,JFK,BOS,22:59,23:19,80.0,59.0,20.0,23:33,14.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-09-18,2473.0,N3113J,JFK,CHS,15:30,15:24,135.0,137.0,-6.0,15:44,20.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-13,501.0,N709JB,JFK,FLL,20:35,20:25,195.0,175.0,-10.0,20:50,25.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-09-22,1118.0,N318JB,JFK,BOS,16:45,16:46,87.0,74.0,1.0,17:11,25.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-03-02,2023.0,N964JT,JFK,LAX,08:00,08:26,383.0,381.0,26.0,08:52,26.0,1.0,0.0,0.0,0.0,23.0,0
B6,2023-10-20,135.0,N2084J,JFK,PHX,20:15,20:17,329.0,364.0,2.0,21:22,65.0,2.0,0.0,35.0,0.0,0.0,0
B6,2023-02-18,1053.0,N805JB,JFK,PBI,21:40,22:04,181.0,162.0,24.0,22:22,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-07-06,308.0,N3232J,JFK,PWM,22:45,23:45,92.0,63.0,60.0,00:01,16.0,24.0,0.0,0.0,0.0,7.0,0
B6,2023-06-18,2593.0,N779JB,JFK,MIA,11:30,12:05,187.0,158.0,35.0,12:18,13.0,0.0,0.0,0.0,0.0,0.0,0
B6,2026-01-17,486.0,N3215J,JFK,ROC,21:59,21:59,89.0,103.0,0.0,22:42,43.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-06-30,83.0,N584JB,JFK,MCO,12:00,13:26,173.0,184.0,86.0,14:04,38.0,86.0,0.0,11.0,0.0,0.0,0
B6,2024-12-21,815.0,N946JL,JFK,SFO,18:30,20:17,403.0,408.0,107.0,20:57,40.0,0.0,0.0,5.0,0.0,107.0,0
B6,2023-05-04,745.0,N554JB,JFK,PSE,21:59,21:58,246.0,230.0,-1.0,22:25,27.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-04-19,1903.0,N2029J,JFK,SJU,16:40,16:37,245.0,213.0,-3.0,16:58,21.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-08-18,318.0,N3085J,JFK,BOS,14:45,14:53,88.0,91.0,8.0,15:23,30.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-01-13,1385.0,N317JB,JFK,RDU,21:59,23:38,118.0,96.0,99.0,23:51,13.0,77.0,0.0,0.0,0.0,0.0,0
B6,2024-10-30,1153.0,N3132J,JFK,PBI,20:25,20:18,187.0,171.0,-7.0,20:53,35.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-15,15.0,N978JB,JFK,SFO,06:30,06:26,383.0,365.0,-4.0,06:36,10.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-11-14,1386.0,N3195J,JFK,ROC,10:30,10:20,83.0,71.0,-10.0,10:37,17.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-01-19,1529.0,N796JB,JFK,RSW,08:00,07:57,186.0,209.0,-3.0,08:32,35.0,0.0,0.0,20.0,0.0,0.0,0
B6,2024-11-12,723.0,N2165J,JFK,LAX,10:29,10:21,381.0,359.0,-8.0,10:43,22.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-01-07,116.0,N306JB,JFK,SYR,14:59,15:01,78.0,76.0,2.0,15:27,26.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-01-25,1295.0,N562JB,JFK,AUS,20:35,21:58,264.0,269.0,83.0,22:23,25.0,13.0,0.0,5.0,0.0,70.0,0
B6,2024-07-30,1497.0,N638JB,JFK,DEN,09:50,09:49,263.0,256.0,-1.0,10:11,22.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-11-05,519.0,N585JB,JFK,ATL,08:10,08:16,159.0,131.0,6.0,08:40,24.0,0.0,0.0,0.0,0.0,0.0,0
B6,2024-04-04,53.0,N531JL,JFK,PBI,17:30,17:31,186.0,181.0,1.0,17:49,18.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-09-09,35.0,N807JB,JFK,PHX,11:25,11:17,320.0,288.0,-8.0,11:29,12.0,0.0,0.0,0.0,0.0,0.0,0
B6,2023-05-02,2901.0,N2044J,JFK,FLL,17:59,18:05,197.0,190.0,6.0,18:24,19.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-01-26,163.0,N3058J,JFK,SRQ,06:30,06:31,189.0,182.0,1.0,06:47,16.0,0.0,0.0,0.0,0.0,0.0,0
B6,2025-06-15,323.0,N990JL,JFK,LAX,08:01,07:50,360.0,352.0,-11.0,08:22,32.0,0.0,0.0,0.0,0.0,0.0,0
